stadium,date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
Etihad Stadium,2023-01-22,2.2,-0.0,4.0,0.0,nan,164.0,6.1,25.9,1032.9,nan
Etihad Stadium,2023-02-12,6.7,3.0,8.0,0.0,nan,153.0,4.9,20.4,1036.0,nan
Etihad Stadium,2023-03-04,4.4,3.0,5.0,0.0,nan,343.0,9.2,18.5,1030.2,nan
Etihad Stadium,2023-04-01,8.3,6.0,10.0,1.8,nan,18.0,15.0,27.8,1008.7,nan
Etihad Stadium,2023-04-15,7.8,-0.0,13.0,0.0,nan,229.0,4.0,18.5,1019.0,nan
Etihad Stadium,2023-04-26,8.0,4.0,13.0,0.1,nan,159.0,4.9,20.4,1017.5,nan
Etihad Stadium,2023-05-03,11.8,8.0,15.0,0.0,nan,106.0,9.5,38.9,1025.8,nan
Etihad Stadium,2023-05-06,13.6,10.0,16.0,0.4,nan,117.0,5.7,25.9,1012.0,nan
Etihad Stadium,2023-05-21,14.6,6.0,20.0,0.0,nan,52.0,8.0,24.1,1023.8,nan
Anfield,1992-08-19,14.5,9.3,20.9,nan,nan,nan,3.5,nan,1014.4,nan
Anfield,1992-09-01,11.7,7.9,15.6,nan,nan,nan,15.2,nan,1008.2,nan
Anfield,1992-09-05,10.1,5.6,14.0,nan,nan,nan,9.5,nan,1023.0,nan
Anfield,1992-09-26,12.1,10.2,14.2,nan,nan,nan,0.2,nan,1013.9,nan
Anfield,1992-10-03,11.1,10.3,11.8,nan,nan,nan,13.6,nan,1008.5,nan
Anfield,1992-11-07,11.2,7.9,13.2,nan,nan,nan,12.5,nan,1023.4,nan
Anfield,1992-11-28,3.6,-0.4,7.4,nan,nan,nan,9.8,nan,1019.2,nan
Anfield,1992-12-28,1.0,-1.4,2.2,nan,nan,138.0,15.3,nan,1041.0,nan
Anfield,1993-01-09,8.3,5.1,11.6,nan,nan,215.0,23.3,nan,1007.5,nan
Anfield,1993-02-06,7.4,3.4,9.9,nan,nan,nan,3.8,nan,1035.5,nan
Anfield,1993-02-20,6.7,4.3,8.4,nan,nan,288.0,27.9,nan,1026.9,nan
Anfield,1993-03-06,6.5,5.3,7.6,nan,nan,nan,8.7,nan,1024.8,nan
Anfield,1993-04-17,11.3,9.0,13.2,nan,nan,nan,13.3,nan,1015.3,nan
Anfield,1993-04-21,10.5,8.5,13.4,nan,nan,220.0,15.3,nan,1004.2,nan
Anfield,1993-08-14,12.9,6.1,19.8,nan,nan,nan,7.7,nan,1013.8,nan
Anfield,1993-08-25,12.3,10.0,14.2,nan,nan,nan,13.9,nan,1022.4,nan
Anfield,1993-08-28,13.8,9.2,19.2,nan,nan,nan,4.4,nan,1027.4,nan
Anfield,1993-09-12,10.6,5.9,14.5,nan,nan,nan,9.3,nan,1002.8,nan
Anfield,1993-10-02,10.6,9.1,13.3,nan,nan,nan,3.0,nan,988.1,nan
Anfield,1993-10-16,2.2,-2.5,7.4,nan,nan,nan,4.2,nan,1023.1,nan
Anfield,1993-11-28,1.6,-0.3,3.6,nan,nan,133.0,27.4,nan,1025.2,nan
Anfield,1994-03-13,8.7,7.1,10.0,nan,nan,269.0,31.6,nan,1005.7,nan
Anfield,1994-03-19,5.0,2.4,7.3,nan,nan,287.0,19.6,nan,1008.4,nan
Anfield,1994-04-02,4.3,2.1,6.1,nan,nan,270.0,24.9,nan,1003.7,nan
Anfield,1994-04-09,3.6,1.1,6.9,nan,nan,279.0,21.8,nan,990.4,nan
Anfield,1994-04-16,6.2,3.1,11.8,nan,nan,nan,12.9,nan,1028.8,nan
Anfield,1994-08-28,13.2,7.9,17.4,nan,nan,241.0,19.0,nan,1010.6,nan
Anfield,1994-09-10,11.4,8.5,15.2,nan,nan,242.0,18.1,nan,1000.4,nan
Anfield,1994-10-01,12.5,11.1,14.7,nan,nan,nan,6.7,nan,1021.3,nan
Anfield,1994-10-08,11.0,7.4,14.2,nan,nan,nan,4.7,nan,1020.8,nan
Anfield,1994-10-22,11.6,9.2,14.2,nan,nan,nan,12.1,nan,983.0,nan
Anfield,1994-11-05,9.6,8.3,12.3,nan,nan,nan,4.3,nan,1004.9,nan
Anfield,1994-11-09,11.8,10.1,12.4,nan,nan,110.0,18.8,nan,999.5,nan
Anfield,1994-11-26,11.5,5.4,15.2,nan,nan,nan,7.3,nan,1030.6,nan
Anfield,1994-12-11,15.1,13.6,16.3,nan,nan,199.0,21.8,nan,1019.1,nan
Anfield,1994-12-28,15.5,14.1,16.8,nan,nan,196.0,21.6,nan,990.3,nan
Anfield,1995-01-02,2.8,-2.6,6.0,nan,nan,nan,12.4,nan,1027.8,nan
Anfield,1995-01-14,8.6,4.6,11.4,nan,nan,nan,16.6,nan,1023.9,nan
Anfield,1995-02-11,7.0,3.1,12.0,nan,nan,176.0,20.5,nan,988.3,nan
Anfield,1995-03-14,6.4,2.7,10.6,nan,nan,nan,10.9,nan,1012.9,nan
Anfield,1995-03-19,4.6,2.5,7.4,nan,nan,286.0,19.8,nan,1009.0,nan
Anfield,1995-04-09,7.8,2.1,11.6,nan,nan,nan,8.6,nan,1026.3,nan
Anfield,1995-04-17,9.5,7.9,11.8,nan,nan,271.0,22.8,nan,1005.1,nan
Anfield,1995-08-19,21.1,13.6,28.2,nan,nan,nan,5.2,nan,1019.9,nan
Anfield,1995-09-16,13.2,8.7,17.4,nan,nan,nan,5.2,nan,1011.0,nan
Anfield,1995-09-23,13.6,9.9,18.4,nan,nan,nan,14.5,nan,1022.6,nan
Anfield,1995-10-28,6.3,0.7,11.8,nan,nan,nan,3.9,nan,1018.5,nan
Anfield,1995-11-18,3.4,-2.8,7.6,nan,nan,nan,9.1,nan,1029.1,nan
Anfield,1995-12-02,9.7,8.8,10.6,nan,nan,151.0,13.3,nan,1020.5,nan
Anfield,1995-12-17,1.3,-2.8,4.1,nan,nan,nan,0.0,nan,1018.4,nan
Anfield,1995-12-23,2.9,1.5,4.1,nan,nan,nan,4.9,nan,991.6,nan
Anfield,1996-01-01,1.9,0.9,2.9,nan,nan,162.0,12.7,nan,1000.1,nan
Anfield,1996-01-20,4.7,1.7,7.3,nan,nan,120.0,23.2,nan,1008.5,nan
Anfield,1996-03-03,6.3,5.1,7.5,nan,nan,314.0,14.0,nan,1026.5,nan
Anfield,1996-03-16,3.0,1.3,4.5,nan,nan,nan,10.6,nan,1011.0,nan
Anfield,1996-04-03,6.2,3.2,11.0,nan,nan,nan,8.6,nan,1029.4,nan
Anfield,1996-04-27,10.1,6.5,12.0,nan,nan,nan,11.1,nan,1018.3,nan
Anfield,1996-08-24,14.8,12.7,18.3,nan,nan,nan,11.5,nan,999.6,nan
Anfield,1996-10-27,12.8,11.1,14.7,nan,nan,210.0,22.2,nan,1003.6,nan
Anfield,1996-11-20,3.4,1.1,4.8,nan,nan,nan,17.5,nan,991.5,nan
Anfield,1996-11-23,2.5,-0.8,5.0,nan,nan,nan,16.4,nan,1013.1,nan
Anfield,1996-12-17,3.6,0.0,6.1,nan,nan,nan,13.6,nan,1007.6,nan
Anfield,1996-12-26,-2.3,-6.1,0.1,nan,nan,nan,8.1,nan,1037.5,nan
Anfield,1997-01-18,5.4,2.6,8.6,nan,nan,nan,11.7,nan,1010.4,nan
Anfield,1997-02-22,10.5,8.5,11.8,nan,nan,207.0,25.7,nan,1017.1,nan
Anfield,1997-03-10,3.3,0.0,10.1,nan,nan,nan,5.3,nan,1032.2,nan
Anfield,1997-04-06,10.8,9.1,13.2,nan,nan,nan,9.1,nan,1026.7,nan
Anfield,1997-04-19,6.7,4.1,8.7,nan,nan,nan,13.2,nan,1022.9,nan
Anfield,1997-05-03,13.2,5.3,20.1,nan,nan,nan,6.3,nan,1014.2,nan
Anfield,1997-10-05,14.5,11.6,18.7,nan,nan,nan,10.5,nan,1012.7,nan
Anfield,1997-10-25,2.5,-3.5,12.5,nan,nan,nan,0.5,nan,1029.8,nan
Anfield,1997-11-08,7.6,4.1,10.9,nan,nan,nan,10.8,nan,980.5,nan
Anfield,1998-02-23,10.4,8.0,12.4,nan,nan,262.0,15.8,nan,1031.5,nan
Anfield,1998-03-07,10.2,8.4,12.3,nan,nan,250.0,21.7,nan,998.9,nan
Anfield,1998-04-13,3.6,0.6,6.7,nan,nan,313.0,14.8,nan,1008.5,nan
Anfield,1998-05-02,10.3,4.5,14.1,nan,nan,nan,14.2,nan,1020.8,nan
Anfield,1998-08-22,13.5,10.9,17.1,nan,nan,285.0,13.8,nan,1011.5,nan
Anfield,1998-09-19,13.0,5.0,20.4,nan,nan,nan,4.0,nan,1028.8,nan
Anfield,1998-10-24,9.7,4.8,12.4,nan,nan,202.0,24.5,nan,990.4,nan
Anfield,1998-11-07,8.5,4.5,11.7,nan,nan,166.0,18.0,nan,1019.1,nan
Anfield,1998-11-29,6.2,4.0,8.6,nan,nan,nan,12.2,nan,1022.4,nan
Anfield,1998-12-19,5.3,2.2,7.0,nan,nan,nan,19.1,nan,1011.9,nan
Anfield,1998-12-28,2.7,0.5,6.0,nan,nan,nan,13.2,nan,1000.7,nan
Anfield,1999-02-06,6.8,4.5,8.8,nan,nan,292.0,26.7,nan,1014.1,nan
Anfield,1999-02-20,7.0,5.0,9.8,nan,nan,258.0,17.1,nan,1014.5,nan
Anfield,1999-04-17,5.0,-0.2,8.9,nan,nan,nan,9.3,nan,1011.6,nan
Anfield,1999-04-21,9.9,8.2,11.9,nan,nan,162.0,21.6,nan,986.5,nan
Anfield,1999-05-01,10.8,7.6,13.1,nan,nan,nan,10.4,nan,1019.3,nan
Anfield,1999-05-05,12.4,7.3,17.9,nan,nan,nan,12.3,nan,1012.5,nan
Anfield,1999-05-16,12.4,9.9,16.0,nan,nan,nan,6.6,nan,1023.6,nan
Anfield,1999-08-14,15.4,12.6,18.2,nan,nan,nan,12.3,nan,1001.2,nan
Anfield,1999-08-28,16.0,10.9,21.6,nan,nan,nan,3.9,nan,1023.3,nan
Anfield,1999-11-01,11.1,7.9,13.6,nan,nan,nan,15.6,nan,1002.5,nan
Anfield,1999-11-06,8.6,6.9,10.3,nan,nan,300.0,25.5,nan,1011.8,nan
Anfield,1999-12-05,5.7,2.1,10.4,nan,nan,nan,13.1,nan,1021.7,nan
Anfield,2000-01-22,6.0,2.7,7.6,nan,nan,309.0,24.4,nan,1023.5,nan
Anfield,2000-03-15,7.4,5.0,8.9,nan,nan,290.0,16.8,nan,1034.6,nan
Anfield,2000-04-09,7.3,4.4,11.2,nan,nan,nan,13.1,nan,1018.8,nan
Anfield,2000-05-03,9.3,4.3,12.5,nan,nan,nan,12.4,nan,1027.6,nan
Anfield,2000-05-07,14.4,7.0,22.0,nan,nan,nan,4.7,nan,1016.6,nan
Anfield,2000-08-19,14.5,9.5,18.2,nan,nan,nan,7.6,nan,1009.8,nan
Anfield,2000-09-06,14.9,12.3,16.9,nan,nan,250.0,19.5,nan,1009.5,nan
Anfield,2000-09-09,14.0,8.7,18.4,nan,nan,nan,3.3,nan,1021.9,nan
Anfield,2000-09-23,16.9,8.0,22.1,nan,nan,nan,17.1,nan,1014.4,nan
Anfield,2000-10-21,8.8,2.6,12.6,nan,nan,nan,7.5,nan,1017.9,nan
Anfield,2000-10-29,7.9,5.6,10.7,nan,nan,206.0,19.4,nan,991.0,nan
Anfield,2000-11-12,6.5,5.0,8.6,nan,nan,184.0,15.0,nan,989.5,nan
Anfield,2000-12-02,8.4,5.2,11.2,nan,nan,168.0,18.2,nan,1002.2,nan
Anfield,2000-12-10,8.1,7.0,9.7,nan,nan,186.0,17.4,nan,996.7,nan
Anfield,2001-01-01,5.6,3.2,8.0,nan,nan,nan,16.4,nan,981.3,nan
Anfield,2001-03-18,2.9,-0.1,6.1,nan,nan,13.0,14.8,nan,1007.7,nan
Anfield,2001-04-13,6.5,4.2,8.2,nan,nan,140.0,15.0,nan,1032.6,nan
Anfield,2001-04-22,5.6,4.5,7.2,nan,nan,144.0,18.9,nan,1001.8,nan
Anfield,2001-11-25,9.8,5.9,13.9,nan,nan,244.0,16.9,nan,1014.4,nan
Anfield,2001-12-12,1.8,-4.0,9.0,nan,nan,nan,3.2,nan,1037.9,nan
Anfield,2001-12-23,1.4,-4.4,5.9,nan,nan,nan,9.0,nan,1019.3,nan
Anfield,2002-01-19,7.8,6.7,9.0,nan,nan,239.0,23.4,nan,1006.9,nan
Anfield,2002-01-30,9.6,6.8,12.2,nan,nan,nan,15.9,nan,1007.1,nan
Anfield,2002-02-23,4.8,2.1,5.7,nan,nan,280.0,32.2,nan,1001.6,nan
Anfield,2002-03-24,9.5,6.5,13.0,nan,nan,153.0,17.8,nan,1030.9,nan
Anfield,2002-08-24,14.3,11.5,16.0,nan,nan,nan,5.3,nan,1021.8,nan
Anfield,2002-11-02,9.7,5.4,13.6,nan,nan,nan,12.1,nan,1003.8,nan
Anfield,2002-11-17,5.6,1.9,7.9,nan,nan,nan,0.5,nan,1008.5,nan
Anfield,2002-12-01,8.1,4.2,10.7,nan,nan,nan,16.5,nan,996.0,nan
Anfield,2002-12-22,8.3,6.4,10.6,nan,nan,nan,8.3,nan,1005.2,nan
Anfield,2003-01-29,5.1,3.9,6.4,nan,nan,324.0,29.3,nan,1016.6,nan
Anfield,2003-04-12,7.5,1.4,13.0,nan,nan,nan,6.1,nan,1013.2,nan
Anfield,2003-04-21,8.2,4.8,13.4,nan,nan,nan,5.7,nan,1009.2,nan
Anfield,2003-08-17,16.4,10.6,21.2,nan,nan,nan,12.0,nan,nan,nan
Anfield,2003-11-09,7.3,4.3,9.2,nan,nan,nan,13.2,nan,1015.3,nan
Anfield,2003-12-13,11.5,7.8,14.6,nan,nan,249.0,18.7,nan,nan,nan
Anfield,2003-12-26,8.7,4.7,10.5,nan,nan,185.0,17.1,nan,996.0,nan
Anfield,2004-01-10,8.3,3.9,12.3,nan,nan,nan,15.4,nan,1004.7,nan
Anfield,2004-01-31,9.0,6.7,12.4,nan,nan,195.0,22.1,nan,985.8,nan
Anfield,2004-03-20,10.5,6.8,14.4,nan,nan,229.0,35.5,nan,997.2,nan
Anfield,2004-04-04,7.9,5.7,11.2,nan,nan,251.0,21.7,nan,nan,nan
Anfield,2004-04-12,9.0,5.6,11.9,nan,nan,nan,6.0,nan,nan,nan
Anfield,2004-04-17,8.4,5.6,13.0,nan,nan,nan,15.2,nan,999.4,nan
Anfield,2004-08-21,13.6,9.8,16.3,nan,nan,nan,13.3,nan,1007.7,nan
Anfield,2004-09-11,15.0,12.1,17.0,nan,nan,205.0,16.1,nan,901.0,nan
Anfield,2004-09-25,13.3,8.8,17.0,nan,nan,nan,12.8,nan,1022.2,nan
Anfield,2004-11-06,11.3,10.0,12.5,nan,nan,288.0,17.8,nan,1027.9,nan
Anfield,2004-11-13,3.9,0.0,8.2,nan,nan,nan,3.6,nan,1038.2,nan
Anfield,2004-11-28,6.3,4.7,7.3,nan,nan,324.0,18.0,nan,1017.1,nan
Anfield,2004-12-14,8.7,2.7,11.4,nan,nan,183.0,17.7,nan,1018.9,nan
Anfield,2004-12-19,1.0,-3.9,4.2,nan,nan,nan,5.0,nan,1015.3,nan
Anfield,2004-12-28,5.3,3.8,6.9,nan,nan,275.0,24.5,nan,1008.5,nan
Anfield,2005-01-15,8.4,6.2,10.6,nan,nan,142.0,16.8,nan,1018.9,nan
Anfield,2005-02-05,5.8,3.6,7.0,nan,nan,nan,9.3,nan,1015.3,nan
Anfield,2005-03-16,12.7,11.3,16.2,nan,nan,186.0,24.7,nan,1011.2,nan
Anfield,2005-03-20,10.6,7.9,13.4,nan,nan,133.0,20.5,nan,1018.7,nan
Anfield,2005-04-16,5.0,2.4,7.4,nan,nan,nan,14.0,nan,1009.1,nan
Anfield,2005-04-30,12.6,9.0,17.9,nan,nan,nan,2.5,nan,1012.8,nan
Anfield,2005-05-15,9.4,2.2,16.3,nan,nan,nan,5.3,nan,1019.6,nan
Anfield,2005-08-20,15.4,12.5,17.9,nan,nan,nan,15.1,nan,1024.0,nan
Anfield,2005-09-18,13.9,8.9,16.9,nan,nan,nan,7.1,nan,1027.3,nan
Anfield,2005-10-02,11.8,10.3,14.0,nan,nan,311.0,15.3,nan,1026.2,nan
Anfield,2005-10-15,14.0,11.3,17.8,nan,nan,129.0,14.4,nan,1026.8,nan
Anfield,2005-10-29,13.3,9.5,15.9,nan,nan,140.0,18.9,nan,1005.3,nan
Anfield,2005-11-19,-2.3,-5.9,3.9,nan,nan,nan,0.6,nan,1033.0,nan
Anfield,2005-12-03,6.3,5.1,8.1,nan,nan,nan,9.2,nan,980.6,nan
Anfield,2005-12-26,3.4,0.1,5.1,nan,nan,nan,6.1,nan,1024.5,nan
Anfield,2006-01-14,5.6,0.7,9.0,nan,nan,nan,8.9,nan,1017.4,nan
Anfield,2006-02-01,-1.1,-2.8,0.0,nan,nan,nan,0.0,nan,1025.1,nan
Anfield,2006-02-14,7.8,5.4,10.7,nan,nan,178.0,19.9,nan,1004.3,nan
Anfield,2006-03-04,0.2,-6.7,3.4,nan,nan,nan,12.3,nan,1001.0,nan
Anfield,2006-03-15,4.5,1.2,6.7,nan,nan,nan,12.5,nan,nan,nan
Anfield,2006-03-25,10.4,8.1,13.4,nan,nan,180.0,17.5,nan,994.9,nan
Anfield,2006-04-09,5.5,0.9,7.6,nan,nan,nan,19.0,nan,1014.9,nan
Anfield,2006-04-29,9.3,6.6,12.4,nan,nan,nan,13.6,nan,1023.0,nan
Anfield,2006-09-20,16.8,10.7,22.2,nan,nan,160.0,26.9,nan,1004.3,nan
Anfield,2006-09-23,15.5,9.7,20.9,nan,nan,nan,13.5,nan,1007.5,nan
Anfield,2006-10-14,12.3,10.2,15.6,nan,nan,nan,9.2,nan,1029.3,nan
Anfield,2006-10-28,14.1,9.2,17.7,nan,nan,nan,12.3,nan,1017.6,nan
Anfield,2006-11-04,7.0,0.3,12.5,nan,nan,nan,7.9,nan,1034.3,nan
Anfield,2006-11-25,8.4,7.2,10.4,nan,nan,nan,12.3,nan,986.7,nan
Anfield,2006-11-29,8.6,3.3,12.7,nan,nan,nan,13.7,nan,1021.7,nan
Anfield,2006-12-09,5.9,3.5,7.0,nan,nan,280.0,15.7,nan,1011.5,nan
Anfield,2006-12-23,2.6,1.1,3.8,nan,nan,nan,7.5,nan,1042.3,nan
Anfield,2007-01-01,6.5,5.2,8.5,nan,nan,254.0,22.8,nan,1010.1,nan
Anfield,2007-01-20,8.2,4.6,13.0,nan,nan,237.0,33.1,nan,1003.6,nan
Anfield,2007-02-03,1.1,-3.2,8.5,nan,nan,nan,0.5,nan,1040.0,nan
Anfield,2007-02-24,8.0,6.4,10.2,nan,nan,nan,7.0,nan,990.5,nan
Anfield,2007-03-03,7.5,4.6,11.0,nan,nan,nan,12.1,nan,1004.3,nan
Anfield,2007-03-31,8.7,4.9,13.6,nan,nan,2.0,17.0,nan,1027.7,nan
Anfield,2007-04-18,8.9,4.2,12.1,nan,nan,nan,11.0,nan,1026.4,nan
Anfield,2007-04-21,12.4,6.2,20.2,nan,nan,nan,11.3,nan,1018.0,nan
Anfield,2007-05-13,10.6,6.5,13.9,nan,nan,nan,12.8,nan,999.8,nan
Anfield,2007-08-19,13.8,12.5,15.0,nan,nan,nan,18.3,nan,1006.8,nan
Anfield,2007-09-01,16.3,14.9,17.7,nan,nan,279.0,14.7,nan,1020.7,nan
Anfield,2007-09-22,14.7,11.7,19.1,nan,nan,nan,8.2,nan,1018.0,nan
Anfield,2007-10-07,11.1,4.2,16.3,nan,nan,nan,0.7,nan,1023.3,nan
Anfield,2007-10-28,13.0,4.4,16.9,nan,nan,nan,15.3,nan,1008.9,nan
Anfield,2007-11-10,11.7,9.7,13.1,nan,nan,280.0,28.6,nan,1021.0,nan
Anfield,2007-12-02,8.2,6.3,11.6,nan,nan,251.0,21.5,nan,986.5,nan
Anfield,2007-12-16,0.3,-3.5,2.5,nan,nan,143.0,13.2,nan,1037.1,nan
Anfield,2007-12-22,2.5,-1.2,7.3,nan,nan,nan,15.3,nan,1021.8,nan
Anfield,2008-01-02,4.2,1.4,6.3,nan,nan,nan,18.9,nan,1014.5,nan
Anfield,2008-01-21,9.4,4.6,12.1,nan,nan,nan,22.3,nan,nan,nan
Anfield,2008-02-02,3.3,-2.5,6.1,nan,nan,213.0,20.2,nan,1008.6,nan
Anfield,2008-02-23,9.1,4.1,11.5,nan,nan,212.0,27.6,nan,1019.4,nan
Anfield,2008-03-05,4.3,-3.8,9.5,nan,nan,nan,12.0,nan,1031.8,nan
Anfield,2008-03-08,8.4,5.0,11.8,nan,nan,nan,22.2,nan,997.5,nan
Anfield,2008-03-15,8.4,6.3,10.9,nan,nan,115.0,12.3,nan,1004.1,nan
Anfield,2008-04-13,5.8,2.1,9.0,nan,nan,nan,11.1,nan,1008.3,nan
Anfield,2008-05-04,14.0,11.4,17.3,nan,nan,nan,15.4,nan,1019.4,nan
Anfield,2008-08-23,13.1,5.5,18.4,nan,nan,nan,9.6,nan,1013.3,nan
Anfield,2008-09-13,14.6,11.9,18.5,nan,nan,nan,5.5,nan,1018.3,nan
Anfield,2008-09-20,12.9,6.9,20.0,nan,nan,nan,4.6,nan,1029.7,nan
Anfield,2008-10-18,10.3,5.7,14.1,nan,nan,nan,11.8,nan,1015.7,nan
Anfield,2008-10-29,2.9,-2.5,4.8,nan,nan,nan,16.5,nan,1005.7,nan
Anfield,2008-11-08,9.4,6.7,12.8,nan,nan,174.0,21.1,nan,1000.1,nan
Anfield,2008-11-22,4.1,-2.1,6.9,nan,nan,nan,14.3,nan,1018.7,nan
Anfield,2008-12-01,1.1,-3.3,5.5,nan,nan,nan,10.4,nan,1007.3,nan
Anfield,2008-12-13,5.5,3.1,8.2,nan,nan,nan,8.2,nan,986.8,nan
Anfield,2008-12-26,2.1,-4.9,5.1,nan,nan,nan,8.4,nan,1039.8,nan
Anfield,2009-01-19,3.0,1.2,4.5,nan,nan,nan,7.5,nan,978.0,nan
Anfield,2009-02-01,0.9,-2.5,2.9,nan,nan,93.0,19.5,nan,1014.1,nan
Anfield,2009-02-22,8.9,8.1,10.0,nan,nan,295.0,20.9,nan,1028.1,nan
Anfield,2009-03-03,6.1,2.4,7.9,nan,nan,nan,16.7,nan,996.4,nan
Anfield,2009-03-22,9.0,5.9,11.2,nan,nan,292.0,19.3,nan,1032.3,nan
Anfield,2009-04-11,8.3,3.5,12.4,nan,nan,nan,6.0,nan,1008.7,nan
Anfield,2009-04-21,8.8,1.3,15.1,nan,nan,nan,7.9,nan,1027.1,nan
Anfield,2009-05-03,9.0,6.0,11.2,nan,nan,280.0,16.2,nan,1027.5,nan
Anfield,2009-05-24,12.9,6.4,19.0,nan,nan,nan,7.3,nan,1019.8,nan
Anfield,2009-08-19,19.4,15.1,23.7,nan,nan,151.0,19.0,nan,1012.0,nan
Anfield,2009-08-24,15.6,11.6,19.4,nan,nan,nan,8.5,nan,1005.0,nan
Anfield,2009-09-12,12.7,6.5,19.1,nan,nan,nan,4.8,nan,1032.6,nan
Anfield,2009-10-25,13.1,12.2,15.0,nan,nan,227.0,23.7,nan,1005.8,nan
Anfield,2009-11-09,3.3,-1.7,8.4,nan,nan,nan,6.4,nan,1019.2,nan
Anfield,2009-11-21,9.9,5.1,13.3,nan,nan,159.0,19.5,nan,1006.7,nan
Anfield,2009-12-13,2.7,-2.6,5.4,nan,nan,nan,7.4,nan,1031.9,nan
Anfield,2009-12-16,5.0,2.5,6.0,nan,nan,nan,7.7,nan,1012.9,nan
Anfield,2009-12-26,3.4,1.0,6.4,nan,nan,nan,10.8,nan,995.1,nan
Anfield,2010-01-20,3.2,2.4,4.2,nan,nan,nan,13.4,nan,1012.3,nan
Anfield,2010-01-30,0.9,-1.0,3.1,nan,nan,308.0,13.1,nan,1001.7,nan
Anfield,2010-02-06,1.3,-2.7,7.2,nan,nan,nan,1.9,nan,1015.7,nan
Anfield,2010-02-28,3.4,2.5,4.9,nan,nan,nan,12.1,nan,992.7,nan
Anfield,2010-03-15,7.4,4.7,9.7,nan,nan,284.0,17.0,nan,1027.3,nan
Anfield,2010-04-19,7.4,0.7,10.4,nan,nan,6.0,9.5,nan,1018.1,nan
Anfield,2010-05-02,7.6,5.2,9.8,nan,nan,25.0,15.3,nan,1016.7,nan
Anfield,2010-09-25,8.9,5.5,12.6,nan,nan,337.0,12.2,nan,nan,nan
Anfield,2010-10-03,11.3,9.2,13.9,nan,nan,217.0,9.8,nan,993.5,nan
Anfield,2010-10-24,4.9,0.3,9.0,nan,nan,327.0,8.4,nan,1017.7,nan
Anfield,2010-11-07,4.9,2.8,8.1,nan,nan,181.0,10.8,nan,nan,nan
Anfield,2010-11-20,5.1,3.9,6.5,nan,nan,330.0,5.0,nan,1015.2,nan
Anfield,2010-12-06,-5.5,-7.6,-2.9,nan,nan,nan,0.0,nan,1003.3,nan
Anfield,2010-12-29,5.2,2.4,6.4,nan,nan,167.0,10.8,nan,1018.3,nan
Anfield,2011-01-01,5.4,1.9,7.7,nan,nan,346.0,12.1,nan,1026.0,nan
Anfield,2011-01-16,9.6,4.5,11.7,nan,nan,201.0,15.6,nan,1010.0,nan
Anfield,2011-01-26,4.6,1.8,6.1,nan,nan,2.0,12.4,nan,1014.5,nan
Anfield,2011-02-02,8.2,3.0,11.3,nan,nan,213.0,21.9,nan,1018.5,nan
Anfield,2011-02-12,6.5,2.2,9.5,nan,nan,nan,8.9,nan,1009.1,nan
Anfield,2011-03-06,2.0,-3.3,6.0,nan,nan,160.0,11.5,nan,1032.7,nan
Anfield,2011-04-11,9.7,5.8,13.7,nan,nan,279.0,15.3,nan,1022.8,nan
Anfield,2011-04-23,11.9,8.5,14.6,nan,nan,327.0,11.8,nan,1013.7,nan
Anfield,2011-05-15,10.9,8.8,13.2,nan,nan,283.0,18.9,nan,1024.4,nan
Anfield,2011-08-13,16.2,13.9,18.7,nan,nan,227.0,15.5,nan,1003.8,nan
Anfield,2011-08-27,12.8,9.8,16.6,nan,nan,284.0,11.1,nan,nan,nan
Anfield,2011-09-24,13.6,10.2,16.9,nan,nan,177.0,12.9,nan,1011.3,nan
Anfield,2011-10-15,9.2,4.4,15.7,nan,nan,167.0,13.8,nan,1023.9,nan
Anfield,2011-10-22,10.1,6.8,12.8,nan,nan,166.0,21.2,nan,1010.7,nan
Anfield,2011-11-05,9.9,8.0,12.0,nan,nan,326.0,9.8,nan,1010.7,nan
Anfield,2011-11-27,9.1,3.0,13.5,nan,nan,268.0,27.6,nan,1017.6,nan
Anfield,2011-12-10,3.2,0.8,5.1,nan,nan,244.0,12.0,nan,1012.8,nan
Anfield,2011-12-26,11.8,10.0,13.1,nan,nan,242.0,36.8,nan,1027.0,nan
Anfield,2011-12-30,7.4,5.8,12.1,nan,nan,264.0,15.4,nan,1014.4,nan
Anfield,2012-01-14,-1.7,-4.1,3.1,nan,nan,171.0,9.5,nan,1029.2,nan
Anfield,2012-02-06,4.2,2.1,6.8,nan,nan,nan,4.4,nan,1033.2,nan
Anfield,2012-03-03,7.8,4.1,12.1,nan,nan,190.0,16.0,nan,nan,nan
Anfield,2012-03-13,7.7,6.6,9.5,nan,nan,nan,5.2,nan,1034.5,nan
Anfield,2012-03-24,9.3,2.6,17.9,nan,nan,170.0,10.4,nan,nan,nan
Anfield,2012-04-07,8.8,7.6,10.8,nan,nan,327.0,10.8,nan,1013.4,nan
Anfield,2012-04-22,8.1,4.2,10.6,nan,nan,287.0,12.7,nan,1000.5,nan
Anfield,2012-05-01,10.4,8.6,11.7,nan,nan,59.0,12.7,nan,1019.4,nan
Anfield,2012-05-08,9.7,3.4,14.0,nan,nan,222.0,12.3,nan,1005.2,nan
Anfield,2012-08-26,14.7,10.4,17.5,nan,nan,295.0,10.3,nan,nan,nan
Anfield,2012-09-02,16.1,10.5,18.6,nan,nan,285.0,10.5,nan,1023.4,nan
